"sodbtn_region"	"sodbtn_county"	"sodbtn_municipality"	"name_region"	"name_county"	"name_municipality"	"year"	"type_municipality"	"loc_place_a"	"loc_place_b"	"loc_dist"	"loc_barrier"	"loc_ownership"	"inf_rom_water"	"inf_rom_sewer"	"inf_rom_electricity"	"inf_rom_gas"	"inf_rom_light"	"inf_rom_road"	"inf_maj_water"	"inf_maj_sewer"	"inf_maj_electricity"	"inf_maj_gas"
600	601	508454	"Banskobystricky kraj"	"Banska Bystrica"	"Badin"	2004	"village"	"intravilan"	"outside"	"1000"	""	"yes"	"no"	"no"	"yes"	"no"	"no"	"asphalt"	"yes"	"yes"	"yes"	"yes"
600	601	508454	"Banskobystricky kraj"	"Banska Bystrica"	"Badin"	2005	"village"	"intravilan"	"outside"	"1000"	""	"yes"	"yes"	"yes"	"yes"	"no"	"no"	"asphalt"	"yes"	"yes"	"yes"	"yes"
600	601	508586	"Banskobystricky kraj"	"Banska Bystrica"	"Dubravica"	2004	"village"	"extravilan"	"outside"	"1000"	"other"	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"no"
600	601	508586	"Banskobystricky kraj"	"Banska Bystrica"	"Dubravica"	2005	"village"	"extravilan"	"outside"	"1000"	"other"	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"no"
600	601	509001	"Banskobystricky kraj"	"Banska Bystrica"	"Slovenska Lupca"	2004	"village"	"*"	"outside"	"100"	"other"	"yes"	"no"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"yes"	"yes"	"yes"
600	601	509001	"Banskobystricky kraj"	"Banska Bystrica"	"Slovenska Lupca"	2005	"village"	"*"	"outside"	"100"	"other"	"yes"	"no"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"yes"	"yes"	"yes"
600	602	516643	"Banskobystricky kraj"	"Banska Stiavnica"	"Banska Stiavnica"	2004	"town"	"intravilan"	"outside"	"3000"	""	"yes"	"yes"	"partly"	"yes"	"no"	"no"	"asphalt"	"yes"	"partly"	"yes"	"yes"
600	602	516643	"Banskobystricky kraj"	"Banska Stiavnica"	"Banska Stiavnica"	2005	"town"	"intravilan"	"outside"	"3000"	""	"yes"	"yes"	"partly"	"yes"	"no"	"no"	"asphalt"	"yes"	"partly"	"yes"	"yes"
600	602	516597	"Banskobystricky kraj"	"Banska Stiavnica"	"Svaty Anton"	2004	"village"	"intravilan"	"outside"	"200"	"brook"	"yes"	"no"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	602	516597	"Banskobystricky kraj"	"Banska Stiavnica"	"Svaty Anton"	2005	"village"	"intravilan"	"outside"	"200"	"brook"	"yes"	"no"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	603	509043	"Banskobystricky kraj"	"Brezno"	"Sumiac"	2004	"village"	"intravilan"	"outside"	"20"	"brook"	"yes"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"no"
600	603	509043	"Banskobystricky kraj"	"Brezno"	"Sumiac"	2005	"village"	"intravilan"	"outside"	"20"	"brook"	"yes"	"yes"	"yes"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"no"
600	605	518255	"Banskobystricky kraj"	"Krupina"	"Cekovce"	2004	"village"	"extravilan"	"outside"	"100"	""	"yes"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"no"
600	605	518255	"Banskobystricky kraj"	"Krupina"	"Cekovce"	2005	"village"	"extravilan"	"outside"	"100"	""	"yes"	"yes"	"no"	"yes"	"no"	"yes"	"gravel"	"yes"	"no"	"yes"	"no"
600	605	518239	"Banskobystricky kraj"	"Krupina"	"Cerovo"	2004	"village"	"extravilan"	"outside"	"500"	""	"yes"	"no"	"no"	"no"	"no"	"no"	"other"	"yes"	"partly"	"yes"	"no"
600	605	518239	"Banskobystricky kraj"	"Krupina"	"Cerovo"	2005	"village"	"extravilan"	"outside"	"500"	""	"yes"	"no"	"no"	"no"	"no"	"no"	"other"	"yes"	"partly"	"yes"	"no"
600	605	518417	"Banskobystricky kraj"	"Krupina"	"Hontianske Nemce"	2004	"village"	"intravilan"	"outside"	"1000"	"other"	"not"	"yes"	"no"	"no"	"no"	"no"	"asphalt"	"yes"	"no"	"yes"	"partly"
600	605	518417	"Banskobystricky kraj"	"Krupina"	"Hontianske Nemce"	2005	"village"	"intravilan"	"outside"	"1000"	"other"	"not"	"yes"	"no"	"no"	"no"	"no"	"asphalt"	"yes"	"no"	"yes"	"partly"
600	605	518433	"Banskobystricky kraj"	"Krupina"	"Horne Mladonice"	2004	"village"	"intravilan"	"outside"	"70"	""	"not"	"no"	"no"	"no"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"no"
600	605	518433	"Banskobystricky kraj"	"Krupina"	"Horne Mladonice"	2005	"village"	"intravilan"	"outside"	"70"	""	"not"	"no"	"no"	"no"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"no"
600	605	518841	"Banskobystricky kraj"	"Krupina"	"Sudovce"	2004	"village"	"intravilan"	"outside"	"200"	""	"partly"	"no"	"no"	"yes"	"no"	"yes"	"other"	"no"	"no"	"yes"	"no"
600	605	518841	"Banskobystricky kraj"	"Krupina"	"Sudovce"	2005	"village"	"intravilan"	"outside"	"200"	""	"partly"	"no"	"no"	"yes"	"no"	"yes"	"other"	"no"	"no"	"yes"	"no"
600	606	511358	"Banskobystricky kraj"	"Lucenec"	"Divin"	2004	"village"	"intravilan"	"outside"	"100"	""	"partly"	"yes"	"no"	"yes"	"partly"	"yes"	"other"	"yes"	"partly"	"yes"	"yes"
600	606	511358	"Banskobystricky kraj"	"Lucenec"	"Divin"	2005	"village"	"intravilan"	"outside"	"100"	""	"partly"	"yes"	"no"	"yes"	"partly"	"yes"	"other"	"yes"	"partly"	"yes"	"yes"
600	606	511871	"Banskobystricky kraj"	"Lucenec"	"Sid"	2004	"village"	"*"	"outside"	"100"	"hill"	"not"	"no"	"no"	"yes"	"no"	"yes"	"*"	"yes"	"no"	"yes"	"partly"
600	606	511871	"Banskobystricky kraj"	"Lucenec"	"Sid"	2005	"village"	"*"	"outside"	"100"	"hill"	"not"	"no"	"no"	"yes"	"partly"	"yes"	"*"	"yes"	"no"	"yes"	"partly"
600	607	511269	"Banskobystricky kraj"	"Poltar"	"Breznicka"	2004	"village"	"extravilan"	"outside"	"20"	"brook"	"yes"	"no"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"yes"
600	607	511269	"Banskobystricky kraj"	"Poltar"	"Breznicka"	2005	"village"	"extravilan"	"outside"	"20"	"brook"	"yes"	"no"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"yes"
600	608	525774	"Banskobystricky kraj"	"Revuca"	"Chyzne"	2004	"village"	"extravilan"	"outside"	"1000"	""	"not"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	608	525774	"Banskobystricky kraj"	"Revuca"	"Chyzne"	2005	"village"	"extravilan"	"outside"	"1000"	""	"not"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	608	514756	"Banskobystricky kraj"	"Revuca"	"Gemerska Ves"	2004	"village"	"extravilan"	"outside"	"800"	""	"not"	"yes"	"no"	"yes"	"no"	"no"	"other"	"yes"	"no"	"yes"	"yes"
600	608	514756	"Banskobystricky kraj"	"Revuca"	"Gemerska Ves"	2005	"village"	"extravilan"	"outside"	"800"	""	"not"	"yes"	"no"	"yes"	"no"	"no"	"other"	"yes"	"no"	"yes"	"yes"
600	608	525812	"Banskobystricky kraj"	"Revuca"	"Kamenany"	2004	"village"	"extravilan"	"edge"	"20"	"brook"	"partly"	"no"	"no"	"yes"	"no"	"no"	"other"	"no"	"no"	"yes"	"yes"
600	608	525812	"Banskobystricky kraj"	"Revuca"	"Kamenany"	2005	"village"	"extravilan"	"edge"	"20"	"brook"	"partly"	"no"	"no"	"yes"	"no"	"partly"	"asphalt"	"no"	"no"	"yes"	"yes"
600	608	525995	"Banskobystricky kraj"	"Revuca"	"Muranska Dlha Luka"	2004	"village"	"extravilan"	"outside"	"750"	""	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	608	525995	"Banskobystricky kraj"	"Revuca"	"Muranska Dlha Luka"	2005	"village"	"extravilan"	"outside"	"750"	""	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	608	515256	"Banskobystricky kraj"	"Revuca"	"Otrocok"	2004	"village"	"extravilan"	"outside"	"2000"	""	"not"	"no"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	608	515256	"Banskobystricky kraj"	"Revuca"	"Otrocok"	2005	"village"	"extravilan"	"outside"	"2000"	"brook"	"not"	"no"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	608	515507	"Banskobystricky kraj"	"Revuca"	"Rybnik"	2004	"village"	"intravilan"	"outside"	"100"	""	"not"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"no"
600	608	515507	"Banskobystricky kraj"	"Revuca"	"Rybnik"	2005	"village"	"intravilan"	"outside"	"100"	""	"not"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"no"
600	608	526258	"Banskobystricky kraj"	"Revuca"	"Sirk"	2004	"village"	"intravilan"	"outside"	"1200"	""	"yes"	"yes"	"no"	"yes"	"no"	"no"	"other"	"yes"	"partly"	"yes"	"no"
600	608	526258	"Banskobystricky kraj"	"Revuca"	"Sirk"	2005	"village"	"intravilan"	"outside"	"1200"	""	"yes"	"yes"	"no"	"yes"	"no"	"no"	"other"	"yes"	"partly"	"yes"	"no"
600	609	557757	"Banskobystricky kraj"	"Rimavska Sobota"	"Abovce"	2004	"village"	"intravilan"	"outside"	"20"	"tracks"	"yes"	"no"	"yes"	"no"	"yes"	"yes"	"asphalt"	"no"	"no"	"yes"	"yes"
600	609	557757	"Banskobystricky kraj"	"Rimavska Sobota"	"Abovce"	2005	"village"	"intravilan"	"outside"	"20"	"tracks"	"yes"	"no"	"yes"	"no"	"yes"	"yes"	"asphalt"	"no"	"no"	"yes"	"yes"
600	609	514870	"Banskobystricky kraj"	"Rimavska Sobota"	"Hostisovce"	2004	"village"	"intravilan"	"outside"	"200"	"farm"	"not"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"no"
600	609	514870	"Banskobystricky kraj"	"Rimavska Sobota"	"Hostisovce"	2005	"village"	"intravilan"	"outside"	"200"	"farm"	"not"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"no"
600	609	515027	"Banskobystricky kraj"	"Rimavska Sobota"	"Kalosa"	2004	"village"	"extravilan"	"outside"	"1000"	""	"not"	"no"	"no"	"yes"	"no"	"no"	"other"	"no"	"no"	"yes"	"yes"
600	609	515027	"Banskobystricky kraj"	"Rimavska Sobota"	"Kalosa"	2005	"village"	"extravilan"	"outside"	"1000"	""	"partly"	"no"	"no"	"yes"	"no"	"no"	"other"	"no"	"no"	"yes"	"yes"
600	609	515132	"Banskobystricky kraj"	"Rimavska Sobota"	"Lenartovce"	2004	"village"	"intravilan"	"outside"	"100"	""	"not"	"yes"	"no"	"yes"	"yes"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	609	515132	"Banskobystricky kraj"	"Rimavska Sobota"	"Lenartovce"	2005	"village"	"intravilan"	"outside"	"100"	""	"not"	"yes"	"no"	"yes"	"yes"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	609	515264	"Banskobystricky kraj"	"Rimavska Sobota"	"Ozdany"	2004	"village"	"extravilan"	"outside"	"3000"	""	"not"	"no"	"no"	"yes"	"no"	"partly"	"other"	"yes"	"partly"	"yes"	"yes"
600	609	515264	"Banskobystricky kraj"	"Rimavska Sobota"	"Ozdany"	2005	"village"	"extravilan"	"outside"	"3000"	""	"not"	"no"	"no"	"yes"	"no"	"partly"	"other"	"yes"	"partly"	"yes"	"yes"
600	609	515281	"Banskobystricky kraj"	"Rimavska Sobota"	"Pavlovce"	2004	"village"	"intravilan"	"outside"	"100"	""	"partly"	"no"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"no"
600	609	515281	"Banskobystricky kraj"	"Rimavska Sobota"	"Pavlovce"	2005	"village"	"intravilan"	"outside"	"100"	""	"partly"	"no"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"no"
600	609	515701	"Banskobystricky kraj"	"Rimavska Sobota"	"Uzovska Panica"	2004	"village"	"intravilan"	"outside"	"1000"	""	"partly"	"no"	"no"	"yes"	"yes"	"yes"	"asphalt"	"yes"	"no"	"yes"	"partly"
600	609	515701	"Banskobystricky kraj"	"Rimavska Sobota"	"Uzovska Panica"	2005	"village"	NA	NA	NA	""	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
600	609	515795	"Banskobystricky kraj"	"Rimavska Sobota"	"Valice"	2004	"village"	"intravilan/extravilan"	"outside"	"200"	""	"not"	"no"	"no"	"no"	"no"	"no"	"other"	"no"	"no"	"yes"	"yes"
600	609	515795	"Banskobystricky kraj"	"Rimavska Sobota"	"Valice"	2005	"village"	"intravilan/extravilan"	"outside"	"200"	""	"not"	"no"	"no"	"no"	"no"	"no"	"other"	"no"	"no"	"yes"	"yes"
600	609	515710	"Banskobystricky kraj"	"Rimavska Sobota"	"Vcelince"	2004	"village"	"intravilan"	"outside"	"100"	""	"yes"	"no"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	609	515710	"Banskobystricky kraj"	"Rimavska Sobota"	"Vcelince"	2005	"village"	"intravilan"	"outside"	"100"	""	"yes"	"no"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	609	515736	"Banskobystricky kraj"	"Rimavska Sobota"	"Velke Teriakovce"	2004	"village"	"intravilan"	"outside"	"50"	""	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"yes"
600	609	515736	"Banskobystricky kraj"	"Rimavska Sobota"	"Velke Teriakovce"	2005	"village"	"intravilan"	"outside"	"50"	""	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"yes"
600	609	557927	"Banskobystricky kraj"	"Rimavska Sobota"	"Zacharovce"	2004	"village"	"intravilan/extravilan"	"outside"	"2000"	""	"not"	"yes"	"no"	"yes"	"no"	"no"	"other"	"yes"	"no"	"yes"	"no"
600	609	557927	"Banskobystricky kraj"	"Rimavska Sobota"	"Zacharovce"	2005	"village"	"intravilan/extravilan"	"outside"	"2000"	""	"not"	"yes"	"no"	"yes"	"no"	"no"	"other"	"yes"	"no"	"yes"	"no"
600	610	516121	"Banskobystricky kraj"	"Velky Krtis"	"Kosihovce"	2004	"village"	"intravilan"	"outside"	"150"	"tracks"	"partly"	"no"	"no"	"yes"	"no"	"yes"	"asphalt"	"no"	"no"	"yes"	"partly"
600	610	516121	"Banskobystricky kraj"	"Velky Krtis"	"Kosihovce"	2005	"village"	"intravilan"	"outside"	"150"	"tracks"	"partly"	"no"	"no"	"yes"	"no"	"yes"	"asphalt"	"no"	"no"	"yes"	"partly"
600	610	516490	"Banskobystricky kraj"	"Velky Krtis"	"Velke Zlievce"	2004	"village"	"extravilan"	"outside"	"1000"	"hill"	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"partly"
600	610	516490	"Banskobystricky kraj"	"Velky Krtis"	"Velke Zlievce"	2005	"village"	"extravilan"	"outside"	"1000"	"hill"	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"partly"
600	612	517356	"Banskobystricky kraj"	"Zarnovica"	"Voznica"	2004	"village"	"intravilan"	"outside"	"100"	"tracks"	"not"	"no"	"no"	"yes"	"no"	"yes"	"other"	"no"	"no"	"yes"	"yes"
600	612	517356	"Banskobystricky kraj"	"Zarnovica"	"Voznica"	2005	"village"	"intravilan"	"outside"	"100"	"tracks"	"not"	"no"	"no"	"yes"	"no"	"yes"	"other"	"no"	"no"	"yes"	"yes"
600	613	517186	"Banskobystricky kraj"	"Ziar nad Hronom"	"Prestavlky"	2004	"village"	"intravilan"	"outside"	"100"	""	"yes"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	613	517186	"Banskobystricky kraj"	"Ziar nad Hronom"	"Prestavlky"	2005	"village"	"intravilan"	"outside"	"100"	""	"yes"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
600	611	518191	"Banskobystricky kraj"	"Zvolen"	"Breziny"	2004	"village"	"intravilan"	"outside"	"500"	""	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"no"
600	611	518191	"Banskobystricky kraj"	"Zvolen"	"Breziny"	2005	"village"	"intravilan"	"outside"	"500"	""	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"no"
600	611	518298	"Banskobystricky kraj"	"Zvolen"	"Dobra Niva"	2004	"village"	"extravilan"	"outside"	"10000"	""	"yes"	"no"	"no"	"yes"	"no"	"no"	"none"	"yes"	"partly"	"yes"	"yes"
600	611	518298	"Banskobystricky kraj"	"Zvolen"	"Dobra Niva"	2005	"village"	"extravilan"	"outside"	"10000"	""	"yes"	"no"	"no"	"yes"	"no"	"no"	"none"	"yes"	"partly"	"yes"	"yes"
600	611	558133	"Banskobystricky kraj"	"Zvolen"	"Lieskovec"	2004	"village"	"intravilan"	"outside"	"500"	""	"not"	"yes"	"no"	"yes"	"no"	"yes"	"*"	"yes"	"partly"	"yes"	"yes"
600	611	558133	"Banskobystricky kraj"	"Zvolen"	"Lieskovec"	2005	"village"	"intravilan"	"outside"	"500"	""	"not"	"yes"	"no"	"yes"	"no"	"yes"	"*"	"yes"	"partly"	"yes"	"yes"
600	611	518727	"Banskobystricky kraj"	"Zvolen"	"Sasa"	2004	"village"	"extravilan"	"outside"	"8000"	"forest"	"yes"	"no"	"no"	"no"	"no"	"no"	"none"	"yes"	"no"	"yes"	"partly"
600	611	518727	"Banskobystricky kraj"	"Zvolen"	"Sasa"	2005	"village"	"extravilan"	"outside"	"8000"	"forest"	"yes"	"no"	"no"	"no"	"no"	"no"	"none"	"yes"	"no"	"yes"	"partly"
600	611	518972	"Banskobystricky kraj"	"Zvolen"	"Zvolenska Slatina"	2004	"village"	"intravilan"	"outside"	"1500"	"*"	"partly"	"yes"	"partly"	"yes"	"no"	"yes"	"other"	"yes"	"partly"	"yes"	"yes"
600	611	518972	"Banskobystricky kraj"	"Zvolen"	"Zvolenska Slatina"	2005	"village"	"intravilan"	"outside"	"1500"	"*"	"partly"	"yes"	"yes"	"yes"	"yes"	"yes"	"asphalt"	"yes"	"yes"	"yes"	"yes"
800	801	543187	"Kosicky kraj"	"Gelnica"	"Jaklovce"	2004	"village"	"intravilan"	"outside"	NA	"brook"	"yes"	"no"	"no"	"no"	"no"	"no"	"other"	"yes"	"partly"	"yes"	"yes"
800	801	543187	"Kosicky kraj"	"Gelnica"	"Jaklovce"	2005	"village"	"intravilan"	"outside"	NA	"brook"	"yes"	"no"	"no"	"no"	"no"	"no"	"other"	"yes"	"partly"	"yes"	"yes"
800	801	543373	"Kosicky kraj"	"Gelnica"	"Nalepkovo"	2004	"village"	"intravilan"	"outside"	"1000"	""	"yes"	"yes"	"partly"	"yes"	"no"	"yes"	"asphalt"	"yes"	"yes"	"yes"	"no"
800	801	543373	"Kosicky kraj"	"Gelnica"	"Nalepkovo"	2005	"village"	"intravilan"	"outside"	"1000"	""	"yes"	"yes"	"partly"	"yes"	"no"	"yes"	"asphalt"	"yes"	"yes"	"yes"	"no"
800	801	543501	"Kosicky kraj"	"Gelnica"	"Richnava"	2004	"village"	"extravilan"	"outside"	"500"	"road"	"not"	"no"	"no"	"yes"	"no"	"no"	"other"	"no"	"no"	"yes"	"yes"
800	801	543501	"Kosicky kraj"	"Gelnica"	"Richnava"	2005	"village"	"extravilan"	"outside"	"500"	"road"	"not"	"no"	"no"	"yes"	"no"	"no"	"other"	"no"	"no"	"yes"	"yes"
800	801	526649	"Kosicky kraj"	"Gelnica"	"Zakarovce"	2004	"village"	"intravilan"	"outside"	"100"	""	"not"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"no"
800	801	526649	"Kosicky kraj"	"Gelnica"	"Zakarovce"	2005	"village"	"intravilan"	"outside"	"100"	""	"not"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"no"
800	806	521183	"Kosicky kraj"	"Kosice - okolie"	"Bidovce"	2004	"village"	"extravilan"	"outside"	"1000"	"brook"	"not"	"no"	"no"	"yes"	"no"	"no"	"other"	"yes"	"yes"	"yes"	"yes"
800	806	521183	"Kosicky kraj"	"Kosice - okolie"	"Bidovce"	2005	"village"	"extravilan"	"outside"	"1000"	"brook"	"partly"	"no"	"no"	"partly"	"partly"	"no"	"other"	"yes"	"yes"	"yes"	"yes"
800	806	521213	"Kosicky kraj"	"Kosice - okolie"	"Boliarov"	2004	"village"	"extravilan"	"outside"	"400"	""	"not"	"no"	"no"	"yes"	"no"	"yes"	"other"	"no"	"no"	"yes"	"no"
800	806	521213	"Kosicky kraj"	"Kosice - okolie"	"Boliarov"	2005	"village"	"extravilan"	"outside"	"400"	""	"not"	"no"	"no"	"yes"	"no"	"yes"	"asphalt"	"no"	"no"	"yes"	"no"
800	806	521281	"Kosicky kraj"	"Kosice - okolie"	"Cakanovce"	2004	"village"	"extravilan"	"outside"	"500"	"brook"	"partly"	"no"	"no"	"yes"	"no"	"yes"	"other"	"yes"	"no"	"yes"	"no"
800	806	521281	"Kosicky kraj"	"Kosice - okolie"	"Cakanovce"	2005	"village"	"extravilan"	"outside"	"500"	"brook"	"partly"	"no"	"no"	"yes"	"no"	"yes"	"gravel"	"yes"	"no"	"yes"	"no"
800	806	521281	"Kosicky kraj"	"Kosice - okolie"	"Cakanovce"	2005	"village"	"extravilan"	"outside"	"1000"	""	"partly"	"no"	"no"	"yes"	"no"	"yes"	"gravel"	"yes"	"no"	"yes"	"no"
800	806	521477	"Kosicky kraj"	"Kosice - okolie"	"Chrastne"	2004	"village"	"intravilan"	"outside"	"50"	""	"partly"	"no"	"no"	"yes"	"yes"	"yes"	"other"	"no"	"no"	"yes"	"yes"
800	806	521477	"Kosicky kraj"	"Kosice - okolie"	"Chrastne"	2005	"village"	"intravilan"	"outside"	"50"	""	"partly"	"no"	"no"	"yes"	"yes"	"yes"	"other"	"no"	"no"	"yes"	"yes"
800	806	521493	"Kosicky kraj"	"Kosice - okolie"	"Jasov"	2004	"village"	"intravilan"	"outside"	"60"	""	"yes"	"yes"	"no"	"yes"	"partly"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
800	806	521493	"Kosicky kraj"	"Kosice - okolie"	"Jasov"	2005	"village"	"intravilan"	"outside"	"60"	""	"yes"	"yes"	"no"	"yes"	"partly"	"yes"	"other"	"yes"	"no"	"yes"	"yes"
800	806	521639	"Kosicky kraj"	"Kosice - okolie"	"Kysak"	2004	"village"	"extravilan"	"outside"	"500"	""	"not"	"yes"	"no"	"yes"	"yes"	"no"	"other"	"yes"	"partly"	"yes"	"yes"
800	806	521639	"Kosicky kraj"	"Kosice - okolie"	"Kysak"	2005	"village"	"extravilan"	"outside"	"500"	""	"not"	"yes"	"no"	"yes"	"yes"	"no"	"other"	"yes"	"partly"	"yes"	"yes"
800	806	521698	"Kosicky kraj"	"Kosice - okolie"	"Moldava nad Bodvou"	2004	"town"	"extravilan"	"outside"	"2000"	""	"partly"	"yes"	"yes"	"yes"	"no"	"no"	"other"	"yes"	"yes"	"yes"	"partly"
800	806	521698	"Kosicky kraj"	"Kosice - okolie"	"Moldava nad Bodvou"	2005	"town"	"extravilan"	"outside"	"2000"	""	"partly"	"yes"	"yes"	"yes"	"no"	"yes"	"other"	"yes"	"yes"	"yes"	"partly"
800	806	521825	"Kosicky kraj"	"Kosice - okolie"	"Olsovany"	2004	"village"	"intravilan"	"outside"	"100"	"forest"	"not"	"no"	"no"	"yes"	"no"	"yes"	"other"	"no"	"no"	"yes"	"yes"
800	806	521825	"Kosicky kraj"	"Kosice - okolie"	"Olsovany"	2005	"village"	"intravilan"	"outside"	"100"	"forest"	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"other"	"no"	"no"	"yes"	"yes"
800	806	521841	"Kosicky kraj"	"Kosice - okolie"	"Opina"	2004	"village"	"intravilan"	"outside"	"500"	""	"not"	"no"	"no"	"yes"	"no"	"yes"	"other"	"no"	"no"	"yes"	"no"
800	806	521841	"Kosicky kraj"	"Kosice - okolie"	"Opina"	2005	"village"	"intravilan"	"outside"	"500"	""	"not"	"no"	"no"	"yes"	"no"	"yes"	"other"	"no"	"no"	"yes"	"no"
800	806	522163	"Kosicky kraj"	"Kosice - okolie"	"Vtackovce"	2004	"village"	"extravilan"	"outside"	"800"	"farm"	"not"	"no"	"no"	"yes"	"no"	"yes"	"other"	"no"	"no"	"yes"	"no"
800	806	522163	"Kosicky kraj"	"Kosice - okolie"	"Vtackovce"	2005	"village"	"extravilan"	"outside"	"800"	"farm"	"partly"	"no"	"no"	"yes"	"no"	"yes"	"other"	"no"	"no"	"yes"	"no"
800	807	522287	"Kosicky kraj"	"Michalovce"	"Bajany"	2004	"village"	"intravilan"	"outside"	"150"	""	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"yes"
800	807	522287	"Kosicky kraj"	"Michalovce"	"Bajany"	2005	"village"	"intravilan"	"outside"	"150"	""	"partly"	"yes"	"no"	"yes"	"yes"	"yes"	"asphalt"	"yes"	"no"	"yes"	"yes"
800	807	513857	"Kosicky kraj"	"Michalovce"	"Budince"	2004	"village"	"intravilan"	"outside"	NA	"brook"	"yes"	"yes"	"no"	"yes"	"yes"	"yes"	NA	"yes"	"no"	"yes"	"yes"
800	807	513857	"Kosicky kraj"	"Michalovce"	"Budince"	2005	"village"	"intravilan"	"outside"	NA	"brook"	"yes"	"yes"	"no"	"yes"	"yes"	"yes"	NA	"yes"	"no"	"yes"	"yes"
800	807	528277	"Kosicky kraj"	"Michalovce"	"Cicarovce"	2004	"village"	"intravilan"	"outside"	"100"	""	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"none"	"yes"	"no"	"yes"	"yes"
800	807	528277	"Kosicky kraj"	"Michalovce"	"Cicarovce"	2005	"village"	"intravilan"	"outside"	"100"	""	"partly"	"yes"	"no"	"yes"	"no"	"yes"	"none"	"yes"	"no"	"yes"	"yes"
800	807	528331	"Kosicky kraj"	"Michalovce"	"Drahnov"	2004	"village"	"extravilan"	"outside"	"2000"	"road"	"not"	"no"	"no"	"no"	"no"	"no"	"asphalt"	"yes"	"no"	"yes"	"yes"
800	807	528331	"Kosicky kraj"	"Michalovce"	"Drahnov"	2005	"village"	"extravilan"	"outside"	"2000"	"road"	"not"	"yes"	"yes"	"yes"	"no"	"yes"	"asphalt"	"yes"	"no"	"yes"	"yes"
800	807	522449	"Kosicky kraj"	"Michalovce"	"Hazin"	2004	"village"	"extravilan"	"outside"	"500"	""	"not"	"no"	"no"	"no"	"no"	"no"	"none"	"no"	"yes"	"yes"	"yes"
